OGLE-BLG-RRLYR-00154  16.442 17.584  0.30064980 0.00000093  5000.16975  0.259  0.134 5.039  0.073 3.202
OGLE-BLG-RRLYR-00156  15.892 17.133  0.37900356 0.00000262  5000.27136  0.267  0.066 5.740  0.073 4.684
OGLE-BLG-RRLYR-00164  16.056 17.086  0.30971493 0.00000082  5000.12444  0.255  0.113 5.118  0.066 4.180
OGLE-BLG-RRLYR-00167  15.831 17.135  0.36166231 0.00000106  5000.22018  0.275  0.119 5.273  0.070 4.108
OGLE-BLG-RRLYR-00168  16.921 18.332  0.31009893 0.00000101  5000.23008  0.248  0.112 4.955  0.086 4.102
OGLE-BLG-RRLYR-00170  15.786 16.803  0.27619858 0.00000058  5000.19663  0.294  0.160 4.667  0.103 3.240
OGLE-BLG-RRLYR-00173  16.377 17.875  0.42713165 0.00000138  5000.14024  0.271  0.155 5.230  0.060 3.813
OGLE-BLG-RRLYR-00174  15.690 16.825  0.33209687 0.00000095  5000.31344  0.238  0.081 5.144  0.057 4.233
OGLE-BLG-RRLYR-00180  15.864 16.823  0.25635391 0.00000067  5000.12958  0.166  0.121 4.704  0.000   -  
OGLE-BLG-RRLYR-00185  15.991 17.013  0.31342374 0.00000134  5000.28769  0.262  0.098 5.071  0.053 3.985
OGLE-BLG-RRLYR-00186  16.039 17.274  0.33583193 0.00000106  5000.28999  0.255  0.099 5.007  0.071 4.013
OGLE-BLG-RRLYR-00191  16.699 18.076  0.23931394 0.00000060  5000.16665  0.279  0.177 4.728  0.000   -  
OGLE-BLG-RRLYR-00198  15.951 17.007  0.31792157 0.00000432  5000.07717  0.234  0.089 5.641  0.085 4.171
OGLE-BLG-RRLYR-00200  16.639 18.011  0.31973685 0.00000134  5000.01870  0.261  0.135 4.790  0.059 3.876
OGLE-BLG-RRLYR-00202  15.624 16.995  0.25441629 0.00000059  5000.16147  0.250  0.158 4.799  0.085 3.607
OGLE-BLG-RRLYR-00203  16.029 17.287  0.33365697 0.00000098  5000.08713  0.254  0.115 5.134  0.077 3.917
OGLE-BLG-RRLYR-00209  16.498 17.653  0.32407790 0.00000105  5000.25399  0.256  0.106 4.941  0.088 4.369
OGLE-BLG-RRLYR-00214  15.767 17.054  0.42411274 0.00000312  5000.08087  0.234  0.054 2.967  0.046 3.565
OGLE-BLG-RRLYR-00229  16.402 17.547  0.20629556 0.00000046  5000.08503  0.207  0.124 4.661  0.043 3.637
OGLE-BLG-RRLYR-00231  16.218 17.665  0.30928151 0.00000101  5000.21271  0.252  0.102 5.022  0.077 4.080
