object_id,region,catalog_type,catalog_period,catalog_epoch,catalog_secondary_period,period_mode,sha256,file,bytes,n_observations,baseline_days,has_errors,eligible,exclusion_reason
OGLE-LMC-RRLYR-19168,LMC,RRc,0.3067855,2167.61459,,first overtone,045b09d45bf2fa0b862e05839ec15c8a1ef535502f64890f3af0a07a9405970a,photometry/OGLE-LMC-RRLYR-19168.dat,12504,521,2374.6145100000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19172,LMC,RRc,0.316043,455.44438,,first overtone,a7239bf6493cf25321813d138da323799509a2d2cca49bdcb371f16fe3e00859,photometry/OGLE-LMC-RRLYR-19172.dat,17520,730,4086.81211,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19207,LMC,RRe,0.2932083,455.65202,,catalog RRe,d8867ad484608b3dd48e601d9ce76bff343244c63b6881a4753201d6aeeebad0,photometry/OGLE-LMC-RRLYR-19207.dat,18240,760,4086.80702,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19211,LMC,RRd,0.3670356,2167.80576,0.4921427,first overtone,750645b0f3a8979f7adbfcc88fa1d269605d0159d0e74841698dc05ebfef4bc6,photometry/OGLE-LMC-RRLYR-19211.dat,8448,352,2374.61397,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19249,LMC,RRd,0.357778,459.64075,0.4810165,first overtone,cb4d457bd07f71a9bcf0d97a0223c7b302abf1a59ed999b343673f1a7c228dc9,photometry/OGLE-LMC-RRLYR-19249.dat,15096,629,4082.66965,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19258,LMC,RRe,0.2342425,2167.81585,,catalog RRe,871b534d3849a405ed42ac9d08d3479946b7534f2a74c361d1a58006ab47c02f,photometry/OGLE-LMC-RRLYR-19258.dat,12504,521,2374.6145100000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19303,LMC,RRc,0.318597,455.50628,,first overtone,76f8102b8152677790ec8b317052a4cb45b4fd6c125647b27cd1e0c09d691908,photometry/OGLE-LMC-RRLYR-19303.dat,17040,710,4086.81315,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19314,LMC,RRab,0.576694,2167.70879,,fundamental,42af622d0bbc291334b679673c6661a1344b1626a3b20c6e0dcdc134865e39d6,photometry/OGLE-LMC-RRLYR-19314.dat,12480,520,2374.6145100000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19334,LMC,RRab,0.6475214,455.118,,fundamental,409beebe342f812f06a9a7e688a7eedabaa5e21fe9569a7e84f5fdd88b71ab2e,photometry/OGLE-LMC-RRLYR-19334.dat,14088,587,4016.90054,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19356,LMC,RRab,0.5362268,2167.52276,,fundamental,4f1767b0b82ee7c471cb0e617569fd5b66fbd0d831fd429c55cefa6dcf813594,photometry/OGLE-LMC-RRLYR-19356.dat,12552,523,2374.6146599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19366,LMC,RRab,0.5173844,2167.88656,,fundamental,083d03a60ec0e566bd46c919e33e77487e2a7e0542621e8e02dd9994b399d414,photometry/OGLE-LMC-RRLYR-19366.dat,19248,802,2374.61765,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19384,LMC,RRd,0.34866,455.54115,0.4687752,first overtone,a874d0892671f09007a85f50667d55d8cc9cb607d27c72225b6c32b95bf0a7b7,photometry/OGLE-LMC-RRLYR-19384.dat,17352,723,4086.8125299999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19446,LMC,RRe,0.2629509,455.44036,,catalog RRe,f481868bcd327413e560acea0faca4fb50e6e879ab772ad63fef251177fc4acb,photometry/OGLE-LMC-RRLYR-19446.dat,17520,730,4086.81171,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19449,LMC,RRab,0.587316,455.5793,,fundamental,32bea92f16f0a3edc5c780009a6fd11c23ac6d72c831fe9a2a27cede88ff4181,photometry/OGLE-LMC-RRLYR-19449.dat,18456,769,4086.80576,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19457,LMC,RRab,0.6421832,2167.67455,,fundamental,cc5f7b5f0eb32116a2c98323c6115a66012efd2efdd8e90298d0f10aee1036e3,photometry/OGLE-LMC-RRLYR-19457.dat,20568,857,2374.6523999999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19461,LMC,RRab,0.5058945,2167.5613,,fundamental,f2d6fac936f4f6f2c4a48664450f2b3931f6de78a6d6e4207b270c94122c746a,photometry/OGLE-LMC-RRLYR-19461.dat,21120,880,2374.6523999999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19505,LMC,RRc,0.4058183,455.52001,,first overtone,d42454961f70f4518051107b7543b8ad644b231f9f764d7d11c5e83643284a1f,photometry/OGLE-LMC-RRLYR-19505.dat,23256,969,4086.8072200000006,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19507,LMC,RRab,0.530509,2167.73955,,fundamental,9396b8682b8d015787c02aec4f037cc37d1485de8e047362dd7eba53eb526e21,photometry/OGLE-LMC-RRLYR-19507.dat,12504,521,2374.6145100000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19511,LMC,RRc,0.348626,455.60832,,first overtone,8281bed64548df69d03812f354361249759a6412fa09a1c89b2b13bd68d2076f,photometry/OGLE-LMC-RRLYR-19511.dat,23976,999,4086.8073900000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19539,LMC,RRd,0.34816,455.66422,0.4687866,first overtone,b2823b580c74ccebe446b8df1ddced19732cb23e4f12db4c18603baf02cf5aa4,photometry/OGLE-LMC-RRLYR-19539.dat,24696,1029,4086.8049900000005,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19603,LMC,RRc,0.35853,459.40127,,first overtone,14061f55d8b57a0bfa9d83ab615bd2466744e6c6f61a4bae4c6ac14828955dc7,photometry/OGLE-LMC-RRLYR-19603.dat,22008,917,4082.86945,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19604,LMC,RRab,0.6273544,455.40365,,fundamental,ec1ac63787b169fc6fed505c15d773e708290c54f719543507b1597cb88a0c26,photometry/OGLE-LMC-RRLYR-19604.dat,22104,921,4086.8129,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19656,LMC,RRc,0.354633,2167.53634,,first overtone,1bf6f3363becbf287f010cac01445700fc18fb7cf8a016e1bbc6a830f622958f,photometry/OGLE-LMC-RRLYR-19656.dat,20880,870,2374.6522800000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19677,LMC,RRc,0.3601965,726.82632,,first overtone,a9fe662a287959c223967cc3fffaada92daf8cb50809045c1c5aa3befc396c10,photometry/OGLE-LMC-RRLYR-19677.dat,16824,701,3815.68159,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19812,LMC,RRab,0.657308,726.47935,,fundamental,5c88355953c4c058b58b0a9735550237a79aaff2fe32c7986e64d59e922f7089,photometry/OGLE-LMC-RRLYR-19812.dat,24984,1041,3815.72066,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19824,LMC,RRab,0.5405595,2167.77763,,fundamental,bbb29f7d8c369185e388da10f7345cdef8ab2f22d22f3f7c811e5bdb226cd9e6,photometry/OGLE-LMC-RRLYR-19824.dat,11880,495,2374.61407,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19875,LMC,RRab,0.47474,726.41283,,fundamental,7f67df59bfb660c9bfaa62c731d6319253de56a8f309c08324cd47aeaa4a5d6c,photometry/OGLE-LMC-RRLYR-19875.dat,15984,666,3815.6879999999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19921,LMC,RRab,0.703752,726.16934,,fundamental,1829a622c1c8ce5dfc253463402789a061dc58122abf87bf2a1e43c61895f82c,photometry/OGLE-LMC-RRLYR-19921.dat,16032,668,3815.7194,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19930,LMC,RRab,0.629715,726.33556,,fundamental,982ae36063d0187ede65bdf7279b3a63147a37128bc18fa16904ca6d51314622,photometry/OGLE-LMC-RRLYR-19930.dat,22992,958,3815.7414,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19981,LMC,RRab,0.472265,726.53008,,fundamental,aa70970c7d070728d1c38aa75454d1032491d94c006d926aa530cf17d380b01e,photometry/OGLE-LMC-RRLYR-19981.dat,21816,909,3815.74131,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19982,LMC,RRab,0.53946,2187.68858,,fundamental,e572f15ff0df515bd50f31f4cd6c552c0fe78b2783bc66885b0f54dd62d225a8,photometry/OGLE-LMC-RRLYR-19982.dat,8592,358,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-19985,LMC,RRab,0.6550725,726.75821,,fundamental,c087392f14f82e453f7215bfe8d0b168f22f025993aea4021c4e2ed60d6648e3,photometry/OGLE-LMC-RRLYR-19985.dat,23424,976,3815.74243,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20013,LMC,RRc,0.3003536,726.69656,,first overtone,53af8bd44997e069383b462d7a82c35bcc4325d737b4b25d28ac8b386ef47d22,photometry/OGLE-LMC-RRLYR-20013.dat,16008,667,3815.7196400000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20085,LMC,RRab,0.6134345,2167.40781,,fundamental,f72cf063aefacee28d4cbe9f4a3b22eced368ed0649a2d6bf059011611481361,photometry/OGLE-LMC-RRLYR-20085.dat,11880,495,2374.61407,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20128,LMC,RRe,0.2808684,726.6483,,catalog RRe,f08a1750e0dd08447786b7a28cf8bceaa079c1ddfd025fae822e70ca5391a11d,photometry/OGLE-LMC-RRLYR-20128.dat,15480,645,3815.71994,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20135,LMC,RRab,0.440415,2167.7087,,fundamental,81c8af85b5524a87b77b98213b10ec3a4908622167ecafd69733c39a26336525,photometry/OGLE-LMC-RRLYR-20135.dat,20256,844,2374.6496300000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20144,LMC,RRc,0.3001035,726.80218,,first overtone,a572d2979209882206c41b25b5f16924c9bb974f613495a58c2f48e6bd791015,photometry/OGLE-LMC-RRLYR-20144.dat,14736,614,3815.7192,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20206,LMC,RRab,0.6437598,726.43927,,fundamental,5b7f1b7d93cd1562a88e7781b9f5e102ce0a86791d7c05fdc873e8b3fa305852,photometry/OGLE-LMC-RRLYR-20206.dat,15912,663,3815.72015,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20293,LMC,RRc,0.3449094,726.76598,,first overtone,d39b0599780da1c6b8f5c23151daeb8a2d8a19b584d104e58e7cc010fc432f77,photometry/OGLE-LMC-RRLYR-20293.dat,15720,655,3815.74157,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20296,LMC,RRab,0.57781,2187.21566,,fundamental,6ddda0942264c3e248a0e27550b509511f930d99960e47044451ba7779e106f9,photometry/OGLE-LMC-RRLYR-20296.dat,8088,337,2354.7727199999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20324,LMC,RRc,0.3178624,2187.48693,,first overtone,abd5a906ca5003a2e88212def6f3d11196a3741db80144a14fc6822e88f9adbd,photometry/OGLE-LMC-RRLYR-20324.dat,8520,355,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20331,LMC,RRab,0.585712,726.29493,,fundamental,6545162d9a2640eee56a0cc88dfd2f3b2ca9bd635128d7d0f0cdfa7bfab5ffb5,photometry/OGLE-LMC-RRLYR-20331.dat,15840,660,3815.72041,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20393,LMC,RRd,0.3528404,2187.51251,0.4739589,first overtone,3ab73b6fddc1af88f1ee742a02af66c735fa7b81c1335d24135c6a524489a8c4,photometry/OGLE-LMC-RRLYR-20393.dat,6456,269,2354.7727199999995,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20416,LMC,RRab,0.5480801,299.46441,,fundamental,ba02ada4ab8f963928b407c1cbfc2a61249cdb50ba71f4c4384c0bb0a12d9306,photometry/OGLE-LMC-RRLYR-20416.dat,576,24,2072.0037700000003,True,False,Fewer than 30 original observations
OGLE-LMC-RRLYR-20440,LMC,RRab,0.610235,726.36313,,fundamental,984418cf69d3b74af211083d1e040b98bba4bece26c405c8f62abdef2944349f,photometry/OGLE-LMC-RRLYR-20440.dat,22272,928,3815.71987,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20586,LMC,RRab,0.6612425,2187.48204,,fundamental,0f952f550794254294d632498b5476f6d94c0e43de87f0871e025b9814647e15,photometry/OGLE-LMC-RRLYR-20586.dat,8352,348,2354.77518,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20646,LMC,RRab,0.5993166,726.59478,,fundamental,167147e206f74dc2d740acc82df3ec6c635ff072554bba8efa9d00754ae00378,photometry/OGLE-LMC-RRLYR-20646.dat,14952,623,3815.73191,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20661,LMC,RRab,0.56783,726.42576,,fundamental,b434696539017378e787fd5451b0f33e6ea2641b11a19dd145bc07473ee67dd4,photometry/OGLE-LMC-RRLYR-20661.dat,15144,631,3815.7122600000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20754,LMC,RRc,0.337737,726.64937,,first overtone,7b8ee2aaf133c1f131292ab9fe7d8de3b7fe793fba5cb157e44df04ce89ba0a5,photometry/OGLE-LMC-RRLYR-20754.dat,15144,631,3815.7109,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20777,LMC,RRab,0.2682072,2187.65564,,fundamental,0392125c085c572d5f2b158354e663e278996c4a76655f9b5b389126de38beaa,photometry/OGLE-LMC-RRLYR-20777.dat,15576,649,2354.78227,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20788,LMC,RRc,0.3095065,2187.7343,,first overtone,e487fcfd63617c631fde9f32712882ee12a527dca1908493f78ada531fbb45e9,photometry/OGLE-LMC-RRLYR-20788.dat,8544,356,2354.7741600000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20806,LMC,RRab,0.4772525,726.39209,,fundamental,5a0a5b7323badedfdd20cb3b30ecfb3ff1dad87a2d3457ee29c712901bf36afe,photometry/OGLE-LMC-RRLYR-20806.dat,14976,624,3815.7329799999998,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20824,LMC,RRab,0.61477,2187.27866,,fundamental,30ff08860ffe3e70dcfdba324090cfbffa3410705e1c3ce02152dd4d451e2f7c,photometry/OGLE-LMC-RRLYR-20824.dat,8568,357,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20860,LMC,RRc,0.34027,2187.57257,,first overtone,7a7d5cf65c4224e66112c9fabf1c0b818ea2608fb1ce483b2a22e8ab3a7e1d18,photometry/OGLE-LMC-RRLYR-20860.dat,7920,330,2354.7752800000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20953,LMC,RRab,0.6266825,726.64918,,fundamental,4a51319844487f92bcebaf24a58616f02988d9d9fb109e58361b2d750b089077,photometry/OGLE-LMC-RRLYR-20953.dat,14376,599,3815.7337399999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20972,LMC,RRc,0.3004172,2187.50242,,first overtone,563a9b1c987d3bbb549974dde182182bd77067ec9a05e2caa0251f8acbf5bd90,photometry/OGLE-LMC-RRLYR-20972.dat,8568,357,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-20987,LMC,RRc,0.3606705,726.6437,,first overtone,16468f44963703e1d6157d2f2a3615410b0267669995677a415a6eef1e9a74b9,photometry/OGLE-LMC-RRLYR-20987.dat,13488,562,3815.7331799999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21090,LMC,RRc,0.338405,726.57675,,first overtone,c78a11a9ebb77a8e2adce058b0157b7df31e2583ed12bd9ef1d7aa6188779c24,photometry/OGLE-LMC-RRLYR-21090.dat,15168,632,3815.7112,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21092,LMC,RRc,0.3555973,2187.58149,,first overtone,51a23f421717ad03703b4012a281dd33a9db4df9331dcbe1f47b9c3b3b73974e,photometry/OGLE-LMC-RRLYR-21092.dat,8568,357,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21128,LMC,RRc,0.327669,726.71821,,first overtone,046718a0a1f49040eb5a5dd1eadaccf2787de36b57a954980974636cbac11f9c,photometry/OGLE-LMC-RRLYR-21128.dat,14832,618,3815.7347999999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21155,LMC,RRab,0.506917,726.51332,,fundamental,d0d8cc9fed63bc79a2a4666de72b8dba40489e9e9a41ff37fb923946dd522b4c,photometry/OGLE-LMC-RRLYR-21155.dat,15168,632,3815.71182,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21173,LMC,RRab,0.54526,726.47328,,fundamental,72d2d147682f799b04dd0c940b4ae6eed4e422c19566369f9489dde91b1864a0,photometry/OGLE-LMC-RRLYR-21173.dat,19152,798,3815.73423,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21228,LMC,RRab,0.615686,726.46542,,fundamental,48e1385d53b466afe994a7d876bd642b554be1d310bfb3d8088d791aac688239,photometry/OGLE-LMC-RRLYR-21228.dat,21192,883,3815.73517,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21255,LMC,RRe,0.26253,726.67401,,catalog RRe,afed27d6923517ea907c3bf22d68d19c42eb888e474990061b1bbedf07ef7ecd,photometry/OGLE-LMC-RRLYR-21255.dat,15096,629,3815.72525,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21267,LMC,RRe,0.2955346,726.72151,,catalog RRe,795e8bc662eca74fcd15a8b3f3b4521208017442832cef7cbb5786c02e9a4481,photometry/OGLE-LMC-RRLYR-21267.dat,14712,613,3815.72288,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21289,LMC,RRc,0.325464,726.53253,,first overtone,67760cc2df5ddaee0f74a879814933b1bbce9aaa8664508df6394db93fba0704,photometry/OGLE-LMC-RRLYR-21289.dat,15072,628,3815.7230499999996,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21296,LMC,RRab,0.530419,726.62018,,fundamental,1d2de35cb9398ac227518f8a637141797efd20c9670cb6ae82fa7bbdc3cc80c0,photometry/OGLE-LMC-RRLYR-21296.dat,15312,638,3815.70258,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21354,LMC,RRab,0.470925,2187.66464,,fundamental,fa86ae76ea67598ed3af5acc547438f3862c61da05f5e73a3c0f415bdf83121e,photometry/OGLE-LMC-RRLYR-21354.dat,8016,334,2354.77518,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21367,LMC,RRc,0.3029117,726.67977,,first overtone,dc74e96c32d06e041e54541bdd84f4eeba630769276146fbaa473ecfc9ca178c,photometry/OGLE-LMC-RRLYR-21367.dat,15048,627,3815.72505,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21392,LMC,RRab,0.5685061,726.40217,,fundamental,4ccc722d926ba09a00faec896fa010e3342f267d199a8b71aac69e00ff70c1f0,photometry/OGLE-LMC-RRLYR-21392.dat,13200,550,3815.7247199999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21412,LMC,RRab,0.5653188,726.72627,,fundamental,65680f06c3ea6b2b617169900932ffdb2bb338ef96183eb1bbfc4abb2c097d6d,photometry/OGLE-LMC-RRLYR-21412.dat,15072,628,3815.7231899999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21462,LMC,RRc,0.290516,2187.64771,,first overtone,af85d42e9a600f49793b7a8c541bb65e6ac23ba584988a9d364dc6ade82df3ac,photometry/OGLE-LMC-RRLYR-21462.dat,7608,317,2354.7742599999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21504,LMC,RRc,0.4142255,726.48352,,first overtone,53f529080faa9b6ce5538f74e67acf67b8b71f243d37fd833c69a85b5ffb3a1b,photometry/OGLE-LMC-RRLYR-21504.dat,15048,627,3815.72441,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21538,LMC,RRab,0.6284964,2187.1845,,fundamental,15c07f87652c617f9a7871205306f7956b0cf662a7faf6fbb09255b3053e3018,photometry/OGLE-LMC-RRLYR-21538.dat,8520,355,2354.7741600000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21570,LMC,RRab,0.63551,726.34024,,fundamental,42117a2201104f957bb06b5450e612662b80469151308e3696b0533cda6835d2,photometry/OGLE-LMC-RRLYR-21570.dat,15072,628,3815.7245399999997,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21601,LMC,RRc,0.340462,726.7915,,first overtone,418d466f86b364ccbf9f9dbb5e1c8cfe6849c4836022928988138459e625bd67,photometry/OGLE-LMC-RRLYR-21601.dat,15024,626,3815.7255099999998,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21640,LMC,RRd,0.34534,2187.56619,0.4647078,first overtone,c2845ba2187ad548f16ac055539ce0467d03c0ef1fea22448e3e7a5de4229c23,photometry/OGLE-LMC-RRLYR-21640.dat,8592,358,2354.77534,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21764,LMC,RRab,0.608015,2187.39962,,fundamental,ad7caa338464dbc38cdd92f158bc2524198daa28e989b6ce5797e89d7c5bc21c,photometry/OGLE-LMC-RRLYR-21764.dat,8616,359,2354.77534,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21772,LMC,RRc,0.317505,726.83833,,first overtone,6e811285d10b2989c9eb53b0b8bfa809c27aa1f60c8d95e78fa3f25fd1085164,photometry/OGLE-LMC-RRLYR-21772.dat,15048,627,3815.72345,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21779,LMC,RRab,0.5029648,2187.66455,,fundamental,594a37fff5ccba1de363a88a6b2afe9a9da243683b5c28ea1c8c337b4d7ccfba,photometry/OGLE-LMC-RRLYR-21779.dat,8424,351,2354.7752800000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-21977,LMC,RRab,0.4225995,726.65718,,fundamental,c89ea6a2651f8eae1b5b7f10223a53ebfdf8ee6fdf51460f3d00c885a793672f,photometry/OGLE-LMC-RRLYR-21977.dat,18000,750,3815.71526,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22020,LMC,RRc,0.348495,726.75606,,first overtone,4124d93a751b3d428e024797e453007038f00647621372603f679d2ff90672a5,photometry/OGLE-LMC-RRLYR-22020.dat,21168,882,3815.7369500000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22067,LMC,RRab,0.648345,2187.56064,,fundamental,c757c5248b64ac93a79066cd8152093c9f9108063c4d3ee6204d50cb490dea90,photometry/OGLE-LMC-RRLYR-22067.dat,8472,353,2354.78367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22080,LMC,RRc,0.39319,2187.49106,,first overtone,567c74674cc9259974deda5701598adc1b2bb32014a2a0c718fb5217c65ac5f7,photometry/OGLE-LMC-RRLYR-22080.dat,8448,352,2354.78345,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22147,LMC,RRc,0.29001,2187.72523,,first overtone,bd00c0e483562e90e5a46bfae917b7e37a8abd89bdad3f5f43f84ed4e6cae141,photometry/OGLE-LMC-RRLYR-22147.dat,6768,282,2354.78367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22156,LMC,RRc,0.3988733,726.82068,,first overtone,46589de31f0a65dd79f3390108e9cee292ff52c9d5f854cd804c03a959e5c62a,photometry/OGLE-LMC-RRLYR-22156.dat,14688,612,3815.7385400000003,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22187,LMC,RRab,0.7738746,726.52185,,fundamental,f05f4ef36fb9b165cfb367124b178a8678f17491fe212abe6ce96acad91cdf09,photometry/OGLE-LMC-RRLYR-22187.dat,14208,592,3815.7396500000004,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22214,LMC,RRd,0.3565525,726.697,0.4790849,first overtone,d1e07f719b3cd8e3b0f8561963680c065d8a391cf09108a4620260b524252297,photometry/OGLE-LMC-RRLYR-22214.dat,14616,609,3815.7394600000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22259,LMC,RRab,0.576715,726.78837,,fundamental,cd690cf5513a597ab4eb13870e313f36c99216daa6b9e4519fb9f629e18da9c1,photometry/OGLE-LMC-RRLYR-22259.dat,14688,612,3815.7369400000002,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22302,LMC,RRab,0.445357,729.65017,,fundamental,d9a7460bb945ce1d4c541a2a6f074ebddfa45e091002dfa9edfe09e865c381c1,photometry/OGLE-LMC-RRLYR-22302.dat,12816,534,3812.84414,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22389,LMC,RRab,0.6287075,726.74761,,fundamental,748ef3c4030cff85d9c79686c31b0b487e12f8d27e4bf949825b835a8e06bc7a,photometry/OGLE-LMC-RRLYR-22389.dat,14880,620,3815.74476,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22513,LMC,RRab,0.48928,726.83603,,fundamental,bcf3da2c19a38e4457dbc633b35586e6454be707e6f589a81fedefd82b75c015,photometry/OGLE-LMC-RRLYR-22513.dat,14904,621,3815.73696,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22580,LMC,RRc,0.359797,2187.71832,,first overtone,0cae74e41954ca1fe0feb199a23f8d79e29a9deab9d9e71d4e5b70edabab3f36,photometry/OGLE-LMC-RRLYR-22580.dat,8016,334,2354.78299,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22777,LMC,RRc,0.35839,726.76027,,first overtone,6b50af319bf40d5b99661fea7f76307979ef39224b530d140003716fbcbf59c4,photometry/OGLE-LMC-RRLYR-22777.dat,13488,562,3815.7308600000006,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22785,LMC,RRc,0.327582,726.69483,,first overtone,daa9b40fb786049f2b2c6957cab23e389dc586868745fd93cf1313d2005c5482,photometry/OGLE-LMC-RRLYR-22785.dat,14904,621,3815.73654,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22824,LMC,RRab,0.636811,2187.75411,,fundamental,6df2d4ac7129ac31a8aad5078fe598b117292ef0fb94c4b87a22b816accf930a,photometry/OGLE-LMC-RRLYR-22824.dat,8448,352,2354.78367,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22866,LMC,RRe,0.2737418,2187.72647,,catalog RRe,abb21cc9efb94af9c4a6c104a19307b602f9af432c65f42da6d6c785be8b9cab,photometry/OGLE-LMC-RRLYR-22866.dat,8352,348,2354.78357,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22874,LMC,RRe,0.2913525,726.85103,,catalog RRe,3aa65d8c4982afdc8a71fe1a3b503de6342a7d17b4334f4b56dc019d139d36a6,photometry/OGLE-LMC-RRLYR-22874.dat,14040,585,3815.73576,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22939,LMC,RRab,0.6368788,726.3429,,fundamental,3423947223fb09dfe4f0bd2877c14c3dfc874515d62c432d841f51cf3fdce676,photometry/OGLE-LMC-RRLYR-22939.dat,13512,563,3815.73528,True,False,Exact duplicate folded phases
OGLE-LMC-RRLYR-22941,LMC,RRab,0.7272024,2187.59645,,fundamental,c91973aba8b3749e285b120053cd7c4b09d9506c64a7de36dbdf1755d8e9c3d1,photometry/OGLE-LMC-RRLYR-22941.dat,16224,676,2354.8132499999997,True,False,Exact duplicate folded phases
